day,event,bird_id,host_species,mite_species,day0_mites
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
7,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
8,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
9,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
10,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,1,CERW4,CERW,Amerodectes ischyros,249
11,0,CERW4,CERW,Amerodectes ischyros,249
5,1,CERW5,CERW,Amerodectes ischyros,23
5,1,CERW5,CERW,Amerodectes ischyros,23
5,1,CERW5,CERW,Amerodectes ischyros,23
6,1,CERW5,CERW,Amerodectes ischyros,23
6,1,CERW5,CERW,Amerodectes ischyros,23
6,1,CERW5,CERW,Amerodectes ischyros,23
7,1,CERW5,CERW,Amerodectes ischyros,23
7,1,CERW5,CERW,Amerodectes ischyros,23
7,1,CERW5,CERW,Amerodectes ischyros,23
7,1,CERW5,CERW,Amerodectes ischyros,23
8,1,CERW5,CERW,Amerodectes ischyros,23
8,1,CERW5,CERW,Amerodectes ischyros,23
8,1,CERW5,CERW,Amerodectes ischyros,23
8,1,CERW5,CERW,Amerodectes ischyros,23
9,1,CERW5,CERW,Amerodectes ischyros,23
9,1,CERW5,CERW,Amerodectes ischyros,23
9,1,CERW5,CERW,Amerodectes ischyros,23
10,1,CERW5,CERW,Amerodectes ischyros,23
10,1,CERW5,CERW,Amerodectes ischyros,23
10,1,CERW5,CERW,Amerodectes ischyros,23
10,1,CERW5,CERW,Amerodectes ischyros,23
12,1,CERW5,CERW,Amerodectes ischyros,23
12,1,CERW5,CERW,Amerodectes ischyros,23
6,1,CERW5,CERW,Proctophyllodes quadratus,1
3,1,CERW6,CERW,Amerodectes ischyros,63
4,1,CERW6,CERW,Amerodectes ischyros,63
4,1,CERW6,CERW,Amerodectes ischyros,63
4,1,CERW6,CERW,Amerodectes ischyros,63
4,1,CERW6,CERW,Amerodectes ischyros,63
4,1,CERW6,CERW,Amerodectes ischyros,63
4,1,CERW6,CERW,Amerodectes ischyros,63
5,1,CERW6,CERW,Amerodectes ischyros,63
5,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
6,1,CERW6,CERW,Amerodectes ischyros,63
7,1,CERW6,CERW,Amerodectes ischyros,63
7,1,CERW6,CERW,Amerodectes ischyros,63
7,1,CERW6,CERW,Amerodectes ischyros,63
7,1,CERW6,CERW,Amerodectes ischyros,63
7,1,CERW6,CERW,Amerodectes ischyros,63
7,1,CERW6,CERW,Amerodectes ischyros,63
7,1,CERW6,CERW,Amerodectes ischyros,63
7,1,CERW6,CERW,Amerodectes ischyros,63
7,1,CERW6,CERW,Amerodectes ischyros,63
8,1,CERW6,CERW,Amerodectes ischyros,63
8,1,CERW6,CERW,Amerodectes ischyros,63
8,1,CERW6,CERW,Amerodectes ischyros,63
8,1,CERW6,CERW,Amerodectes ischyros,63
8,1,CERW6,CERW,Amerodectes ischyros,63
8,1,CERW6,CERW,Amerodectes ischyros,63
8,1,CERW6,CERW,Amerodectes ischyros,63
8,1,CERW6,CERW,Amerodectes ischyros,63
8,1,CERW6,CERW,Amerodectes ischyros,63
9,1,CERW6,CERW,Amerodectes ischyros,63
9,1,CERW6,CERW,Amerodectes ischyros,63
9,1,CERW6,CERW,Amerodectes ischyros,63
9,1,CERW6,CERW,Amerodectes ischyros,63
9,1,CERW6,CERW,Amerodectes ischyros,63
10,1,CERW6,CERW,Amerodectes ischyros,63
10,1,CERW6,CERW,Amerodectes ischyros,63
10,1,CERW6,CERW,Amerodectes ischyros,63
10,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
11,1,CERW6,CERW,Amerodectes ischyros,63
12,1,CERW6,CERW,Amerodectes ischyros,63
12,1,CERW6,CERW,Amerodectes ischyros,63
14,1,CERW6,CERW,Amerodectes ischyros,63
2,1,AMRE3,AMRE,Amerodectes ischyros,100
4,1,AMRE3,AMRE,Amerodectes ischyros,100
4,1,AMRE3,AMRE,Amerodectes ischyros,100
4,1,AMRE3,AMRE,Amerodectes ischyros,100
4,1,AMRE3,AMRE,Amerodectes ischyros,100
5,1,AMRE3,AMRE,Amerodectes ischyros,100
5,1,AMRE3,AMRE,Amerodectes ischyros,100
5,1,AMRE3,AMRE,Amerodectes ischyros,100
5,1,AMRE3,AMRE,Amerodectes ischyros,100
5,1,AMRE3,AMRE,Amerodectes ischyros,100
5,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
6,1,AMRE3,AMRE,Amerodectes ischyros,100
7,1,AMRE3,AMRE,Amerodectes ischyros,100
7,1,AMRE3,AMRE,Amerodectes ischyros,100
7,1,AMRE3,AMRE,Amerodectes ischyros,100
7,1,AMRE3,AMRE,Amerodectes ischyros,100
7,1,AMRE3,AMRE,Amerodectes ischyros,100
7,1,AMRE3,AMRE,Amerodectes ischyros,100
7,1,AMRE3,AMRE,Amerodectes ischyros,100
7,1,AMRE3,AMRE,Amerodectes ischyros,100
7,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
8,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
9,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
10,1,AMRE3,AMRE,Amerodectes ischyros,100
11,1,AMRE3,AMRE,Amerodectes ischyros,100
11,1,AMRE3,AMRE,Amerodectes ischyros,100
11,1,AMRE3,AMRE,Amerodectes ischyros,100
11,1,AMRE3,AMRE,Amerodectes ischyros,100
11,1,AMRE3,AMRE,Amerodectes ischyros,100
11,1,AMRE3,AMRE,Amerodectes ischyros,100
11,1,AMRE3,AMRE,Amerodectes ischyros,100
12,1,AMRE3,AMRE,Amerodectes ischyros,100
12,1,AMRE3,AMRE,Amerodectes ischyros,100
12,1,AMRE3,AMRE,Amerodectes ischyros,100
15,1,AMRE3,AMRE,Amerodectes ischyros,100
4,1,AMRE3,AMRE,Proctophyllodes quadratus,2
5,1,AMRE3,AMRE,Proctophyllodes quadratus,2
4,1,CERW7,CERW,Amerodectes ischyros,10
4,1,CERW7,CERW,Amerodectes ischyros,10
5,1,CERW7,CERW,Amerodectes ischyros,10
6,1,CERW7,CERW,Amerodectes ischyros,10
6,1,CERW7,CERW,Amerodectes ischyros,10
6,1,CERW7,CERW,Amerodectes ischyros,10
6,1,CERW7,CERW,Amerodectes ischyros,10
7,1,CERW7,CERW,Amerodectes ischyros,10
9,1,CERW7,CERW,Amerodectes ischyros,10
10,1,CERW7,CERW,Amerodectes ischyros,10
2,1,AMRE4,AMRE,Amerodectes ischyros,167
2,1,AMRE4,AMRE,Amerodectes ischyros,167
3,1,AMRE4,AMRE,Amerodectes ischyros,167
3,1,AMRE4,AMRE,Amerodectes ischyros,167
3,1,AMRE4,AMRE,Amerodectes ischyros,167
3,1,AMRE4,AMRE,Amerodectes ischyros,167
3,1,AMRE4,AMRE,Amerodectes ischyros,167
3,1,AMRE4,AMRE,Amerodectes ischyros,167
3,1,AMRE4,AMRE,Amerodectes ischyros,167
3,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
4,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
5,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
6,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
7,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
8,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
9,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
10,1,AMRE4,AMRE,Amerodectes ischyros,167
11,1,AMRE4,AMRE,Amerodectes ischyros,167
11,1,AMRE4,AMRE,Amerodectes ischyros,167
11,1,AMRE4,AMRE,Amerodectes ischyros,167
11,1,AMRE4,AMRE,Amerodectes ischyros,167
11,1,AMRE4,AMRE,Amerodectes ischyros,167
